geography,count,total,student,employment,employmentType,fullTime,id
E07000139,35761,98017,active (excluding full-time students),In employment,Employee,Full,4805
E07000139,1300,98017,active (excluding full-time students),In employment,Self-employed with employees,NA,4806
E07000139,260,98017,active (excluding full-time students),In employment,Self-employed with employees,Part,4807
E07000139,1040,98017,active (excluding full-time students),In employment,Self-employed with employees,Full,4808
E07000139,7034,98017,active (excluding full-time students),In employment,Self-employed without employees,NA,4809
E07000139,3055,98017,active (excluding full-time students),In employment,Self-employed without employees,Part,4810
E07000139,3979,98017,active (excluding full-time students),In employment,Self-employed without employees,Full,4811
E07000139,1728,98017,active (excluding full-time students),Unemployed,NA,NA,4812
E07000139,1565,98017,active and a full-time student,NA,NA,NA,4813
E07000139,1209,98017,active and a full-time student,In employment,NA,NA,4814
E07000139,1171,98017,active and a full-time student,In employment,Employee,NA,4815
E07000139,952,98017,active and a full-time student,In employment,Employee,Part,4816
E07000139,219,98017,active and a full-time student,In employment,Employee,Full,4817
E07000139,4,98017,active and a full-time student,In employment,Self-employed with employees,NA,4818
E07000139,3,98017,active and a full-time student,In employment,Self-employed with employees,Part,4819
E07000139,1,98017,active and a full-time student,In employment,Self-employed with employees,Full,4820
E07000139,34,98017,active and a full-time student,In employment,Self-employed without employees,NA,4821
E07000139,23,98017,active and a full-time student,In employment,Self-employed without employees,Part,4822
E07000139,11,98017,active and a full-time student,In employment,Self-employed without employees,Full,4823
E07000139,356,98017,active and a full-time student,Unemployed,NA,NA,4824
E07000139,39039,98017,inactive,NA,NA,NA,4825
E07000139,27277,98017,inactive,Retired,NA,NA,4826
E07000139,3173,98017,inactive,Student,NA,NA,4827
E07000139,3498,98017,inactive,Looking after home or family,NA,NA,4828
E07000139,3155,98017,inactive,Long-term sick or disabled,NA,NA,4829
E07000139,1936,98017,inactive,Other,NA,NA,4830
E07000140,46215,78998,active (excluding full-time students),NA,NA,NA,4831
E07000140,44457,78998,active (excluding full-time students),In employment,NA,NA,4832
E07000140,37357,78998,active (excluding full-time students),In employment,Employee,NA,4833
E07000140,8692,78998,active (excluding full-time students),In employment,Employee,Part,4834
E07000140,28665,78998,active (excluding full-time students),In employment,Employee,Full,4835
E07000140,1178,78998,active (excluding full-time students),In employment,Self-employed with employees,NA,4836
E07000140,255,78998,active (excluding full-time students),In employment,Self-employed with employees,Part,4837
E07000140,923,78998,active (excluding full-time students),In employment,Self-employed with employees,Full,4838
E07000140,5922,78998,active (excluding full-time students),In employment,Self-employed without employees,NA,4839
E07000140,2199,78998,active (excluding full-time students),In employment,Self-employed without employees,Part,4840
E07000140,3723,78998,active (excluding full-time students),In employment,Self-employed without employees,Full,4841
E07000140,1758,78998,active (excluding full-time students),Unemployed,NA,NA,4842
E07000140,994,78998,active and a full-time student,NA,NA,NA,4843
E07000140,777,78998,active and a full-time student,In employment,NA,NA,4844
E07000140,739,78998,active and a full-time student,In employment,Employee,NA,4845
E07000140,581,78998,active and a full-time student,In employment,Employee,Part,4846
E07000140,158,78998,active and a full-time student,In employment,Employee,Full,4847
E07000140,9,78998,active and a full-time student,In employment,Self-employed with employees,NA,4848
E07000140,0,78998,active and a full-time student,In employment,Self-employed with employees,Part,4849
E07000140,9,78998,active and a full-time student,In employment,Self-employed with employees,Full,4850
E07000140,29,78998,active and a full-time student,In employment,Self-employed without employees,NA,4851
E07000140,14,78998,active and a full-time student,In employment,Self-employed without employees,Part,4852
E07000140,15,78998,active and a full-time student,In employment,Self-employed without employees,Full,4853
E07000140,217,78998,active and a full-time student,Unemployed,NA,NA,4854
E07000140,31789,78998,inactive,NA,NA,NA,4855
E07000140,21609,78998,inactive,Retired,NA,NA,4856
E07000140,2085,78998,inactive,Student,NA,NA,4857
E07000140,3442,78998,inactive,Looking after home or family,NA,NA,4858
E07000140,2866,78998,inactive,Long-term sick or disabled,NA,NA,4859
E07000140,1787,78998,inactive,Other,NA,NA,4860
E07000141,69507,118011,active (excluding full-time students),NA,NA,NA,4861
E07000141,66909,118011,active (excluding full-time students),In employment,NA,NA,4862
E07000141,55752,118011,active (excluding full-time students),In employment,Employee,NA,4863
E07000141,14284,118011,active (excluding full-time students),In employment,Employee,Part,4864
E07000141,41468,118011,active (excluding full-time students),In employment,Employee,Full,4865
E07000141,1743,118011,active (excluding full-time students),In employment,Self-employed with employees,NA,4866
E07000141,367,118011,active (excluding full-time students),In employment,Self-employed with employees,Part,4867
E07000141,1376,118011,active (excluding full-time students),In employment,Self-employed with employees,Full,4868
E07000141,9414,118011,active (excluding full-time students),In employment,Self-employed without employees,NA,4869
E07000141,4106,118011,active (excluding full-time students),In employment,Self-employed without employees,Part,4870
E07000141,5308,118011,active (excluding full-time students),In employment,Self-employed without employees,Full,4871
E07000141,2598,118011,active (excluding full-time students),Unemployed,NA,NA,4872
E07000141,1678,118011,active and a full-time student,NA,NA,NA,4873
E07000141,1286,118011,active and a full-time student,In employment,NA,NA,4874
E07000141,1228,118011,active and a full-time student,In employment,Employee,NA,4875
E07000141,986,118011,active and a full-time student,In employment,Employee,Part,4876
E07000141,242,118011,active and a full-time student,In employment,Employee,Full,4877
E07000141,3,118011,active and a full-time student,In employment,Self-employed with employees,NA,4878
E07000141,3,118011,active and a full-time student,In employment,Self-employed with employees,Part,4879
E07000141,0,118011,active and a full-time student,In employment,Self-employed with employees,Full,4880
E07000141,55,118011,active and a full-time student,In employment,Self-employed without employees,NA,4881
E07000141,42,118011,active and a full-time student,In employment,Self-employed without employees,Part,4882
E07000141,13,118011,active and a full-time student,In employment,Self-employed without employees,Full,4883
E07000141,392,118011,active and a full-time student,Unemployed,NA,NA,4884
E07000141,46826,118011,inactive,NA,NA,NA,4885
E07000141,32061,118011,inactive,Retired,NA,NA,4886
E07000141,3933,118011,inactive,Student,NA,NA,4887
E07000141,4523,118011,inactive,Looking after home or family,NA,NA,4888
E07000141,3687,118011,inactive,Long-term sick or disabled,NA,NA,4889
E07000141,2622,118011,inactive,Other,NA,NA,4890
E07000142,43080,79120,active (excluding full-time students),NA,NA,NA,4891
E07000142,41326,79120,active (excluding full-time students),In employment,NA,NA,4892
E07000142,34172,79120,active (excluding full-time students),In employment,Employee,NA,4893
E07000142,9427,79120,active (excluding full-time students),In employment,Employee,Part,4894
E07000142,24745,79120,active (excluding full-time students),In employment,Employee,Full,4895
E07000142,1339,79120,active (excluding full-time students),In employment,Self-employed with employees,NA,4896
E07000142,329,79120,active (excluding full-time students),In employment,Self-employed with employees,Part,4897
E07000142,1010,79120,active (excluding full-time students),In employment,Self-employed with employees,Full,4898
E07000142,5815,79120,active (excluding full-time students),In employment,Self-employed without employees,NA,4899
E07000142,2589,79120,active (excluding full-time students),In employment,Self-employed without employees,Part,4900
E07000142,3226,79120,active (excluding full-time students),In employment,Self-employed without employees,Full,4901
E07000142,1754,79120,active (excluding full-time students),Unemployed,NA,NA,4902
E07000142,1079,79120,active and a full-time student,NA,NA,NA,4903
E07000142,812,79120,active and a full-time student,In employment,NA,NA,4904
E07000142,768,79120,active and a full-time student,In employment,Employee,NA,4905
E07000142,615,79120,active and a full-time student,In employment,Employee,Part,4906
E07000142,153,79120,active and a full-time student,In employment,Employee,Full,4907
E07000142,1,79120,active and a full-time student,In employment,Self-employed with employees,NA,4908
E07000142,0,79120,active and a full-time student,In employment,Self-employed with employees,Part,4909
E07000142,1,79120,active and a full-time student,In employment,Self-employed with employees,Full,4910
E07000142,43,79120,active and a full-time student,In employment,Self-employed without employees,NA,4911
E07000142,36,79120,active and a full-time student,In employment,Self-employed without employees,Part,4912
E07000142,7,79120,active and a full-time student,In employment,Self-employed without employees,Full,4913
E07000142,267,79120,active and a full-time student,Unemployed,NA,NA,4914
E07000142,34961,79120,inactive,NA,NA,NA,4915
E07000142,23586,79120,inactive,Retired,NA,NA,4916
